0.000000000000000000e+00,-1.102796077728271484e+01,2.361873388290405273e+00,5.954468250274658203e+00
0.000000000000000000e+00,-5.028348565101623535e-01,8.137638092041015625e+00,5.604640960693359375e+00
1.000000000000000000e+00,-6.852966308593750000e+00,7.837757110595703125e+00,5.209301471710205078e+00
1.000000000000000000e+00,-5.981219768524169922e+00,9.708685874938964844e+00,5.030884742736816406e+00
1.000000000000000000e+00,-4.923691749572753906e+00,6.824845314025878906e+00,5.658903598785400391e+00
0.000000000000000000e+00,-8.170987129211425781e+00,8.855498313903808594e+00,5.614317893981933594e+00
1.000000000000000000e+00,-7.378021240234375000e+00,8.052304267883300781e+00,5.288558006286621094e+00
1.000000000000000000e+00,-9.222963333129882812e+00,4.046634674072265625e+00,5.548250675201416016e+00
0.000000000000000000e+00,-2.268797874450683594e+00,9.708062171936035156e+00,5.200826168060302734e+00
0.000000000000000000e+00,-9.566894769668579102e-01,6.921303749084472656e+00,5.170219421386718750e+00
1.000000000000000000e+00,-4.039912223815917969e+00,4.897697448730468750e+00,5.505964756011962891e+00
0.000000000000000000e+00,-3.402138471603393555e+00,9.367704391479492188e+00,5.855565071105957031e+00
0.000000000000000000e+00,-9.862188339233398438e+00,8.488749504089355469e+00,5.973954200744628906e+00
1.000000000000000000e+00,-1.225681781768798828e+00,3.763546943664550781e+00,5.118399143218994141e+00
1.000000000000000000e+00,-3.658483505249023438e+00,1.094772338867187500e+01,5.808203697204589844e+00
0.000000000000000000e+00,-3.316693544387817383e+00,1.023063468933105469e+01,5.246237277984619141e+00
1.000000000000000000e+00,-5.948083400726318359e+00,5.653734207153320312e+00,5.348658084869384766e+00
0.000000000000000000e+00,-8.104202270507812500e+00,7.307701706886291504e-01,5.092468261718750000e+00
1.000000000000000000e+00,-9.838197708129882812e+00,4.753642559051513672e+00,5.614826202392578125e+00
0.000000000000000000e+00,-9.814848899841308594e+00,9.848677635192871094e+00,5.798957347869873047e+00
1.000000000000000000e+00,-7.173474311828613281e+00,7.766239643096923828e+00,5.658721446990966797e+00
1.000000000000000000e+00,-5.557557582855224609e+00,8.135393142700195312e+00,5.931882381439208984e+00
0.000000000000000000e+00,-9.826373100280761719e+00,6.886257648468017578e+00,5.950998783111572266e+00
1.000000000000000000e+00,-2.741122841835021973e-01,1.013282108306884766e+01,5.822731018066406250e+00
0.000000000000000000e+00,-9.159952998161315918e-01,6.482109546661376953e+00,5.175972938537597656e+00
0.000000000000000000e+00,-2.963370323181152344e+00,8.678954124450683594e+00,5.864362716674804688e+00
1.000000000000000000e+00,-6.643262863159179688e+00,3.252721548080444336e+00,5.372939586639404297e+00
0.000000000000000000e+00,-8.556571960449218750e+00,8.553197860717773438e+00,5.680227756500244141e+00
0.000000000000000000e+00,-1.868257880210876465e+00,8.947229385375976562e+00,5.535456180572509766e+00
0.000000000000000000e+00,-1.169427204132080078e+01,6.802450656890869141e+00,5.140706539154052734e+00
1.000000000000000000e+00,-7.194038480520248413e-02,1.080586528778076172e+01,5.224482536315917969e+00
1.000000000000000000e+00,-6.971052169799804688e+00,5.618266582489013672e+00,5.122395515441894531e+00
1.000000000000000000e+00,-2.682447247207164764e-02,4.585574150085449219e+00,5.804026603698730469e+00
1.000000000000000000e+00,-6.377360224723815918e-02,4.963421344757080078e+00,5.659797668457031250e+00
1.000000000000000000e+00,-8.589391708374023438e+00,1.073576354980468750e+01,5.733220577239990234e+00
0.000000000000000000e+00,-6.775712370872497559e-01,1.618573188781738281e+00,5.152060985565185547e+00
0.000000000000000000e+00,-8.821159362792968750e+00,6.973173618316650391e+00,5.302388191223144531e+00
1.000000000000000000e+00,-4.326217651367187500e+00,2.584457874298095703e+00,5.025289058685302734e+00
0.000000000000000000e+00,-1.168532657623291016e+01,1.696386002004146576e-02,5.038977146148681641e+00
1.000000000000000000e+00,-1.908691763877868652e+00,4.254500389099121094e+00,5.866566658020019531e+00
0.000000000000000000e+00,-1.055479335784912109e+01,2.675639837980270386e-02,5.996059894561767578e+00
1.000000000000000000e+00,-6.222776889801025391e+00,9.182778358459472656e+00,5.731328487396240234e+00
1.000000000000000000e+00,-6.283363819122314453e+00,6.723073005676269531e+00,5.547033309936523438e+00
1.000000000000000000e+00,-3.559231519699096680e+00,2.872580528259277344e+00,5.993774890899658203e+00
1.000000000000000000e+00,-8.163206100463867188e+00,2.543051242828369141e+00,5.076299667358398438e+00
0.000000000000000000e+00,-4.028816223144531250e-01,1.497443556785583496e+00,5.769102573394775391e+00
0.000000000000000000e+00,-9.226119995117187500e+00,7.592057704925537109e+00,5.931692123413085938e+00
0.000000000000000000e+00,-3.465649604797363281e+00,9.434352874755859375e+00,5.639863491058349609e+00
1.000000000000000000e+00,-1.186557579040527344e+01,1.168410587310791016e+01,5.440545558929443359e+00
0.000000000000000000e+00,-1.176985549926757812e+01,1.144611239433288574e+00,5.595270156860351562e+00
0.000000000000000000e+00,-1.124605536460876465e+00,7.428772449493408203e+00,5.672925472259521484e+00
0.000000000000000000e+00,-2.937599897384643555e+00,1.291374087333679199e+00,5.780357837677001953e+00
1.000000000000000000e+00,-6.272033214569091797e+00,2.040487289428710938e+00,5.595549106597900391e+00
1.000000000000000000e+00,-1.831138253211975098e+00,5.194697380065917969e+00,5.083506107330322266e+00
1.000000000000000000e+00,-8.183481216430664062e+00,6.563679218292236328e+00,5.571699619293212891e+00
1.000000000000000000e+00,-2.052017688751220703e+00,5.256840705871582031e+00,5.281634330749511719e+00
0.000000000000000000e+00,-1.848861813545227051e+00,2.312014818191528320e+00,5.971381664276123047e+00
0.000000000000000000e+00,-1.038447475433349609e+01,9.780714035034179688e+00,5.695179939270019531e+00
0.000000000000000000e+00,-1.112653064727783203e+01,8.193036079406738281e+00,5.652250766754150391e+00
0.000000000000000000e+00,-1.914967417716979980e+00,9.547617912292480469e+00,5.211112976074218750e+00
1.000000000000000000e+00,-7.329792499542236328e+00,5.947166919708251953e+00,5.719634056091308594e+00
1.000000000000000000e+00,-6.625948429107666016e+00,6.184010028839111328e+00,5.149928569793701172e+00
0.000000000000000000e+00,-2.738481044769287109e+00,8.609053611755371094e+00,5.354669570922851562e+00
1.000000000000000000e+00,-8.619662284851074219e+00,1.036689376831054688e+01,5.964961528778076172e+00
0.000000000000000000e+00,-1.036437797546386719e+01,7.757908821105957031e+00,5.100784301757812500e+00
1.000000000000000000e+00,-9.426474571228027344e+00,5.231079101562500000e+00,5.266769409179687500e+00
1.000000000000000000e+00,-6.631170749664306641e+00,8.850754737854003906e+00,5.182235240936279297e+00
0.000000000000000000e+00,-9.255808830261230469e+00,1.010395526885986328e+01,5.765751838684082031e+00
1.000000000000000000e+00,-5.731501102447509766e+00,4.663134217262268066e-01,5.547531604766845703e+00
1.000000000000000000e+00,-6.414295673370361328e+00,1.534749865531921387e+00,5.680309295654296875e+00
0.000000000000000000e+00,-1.144682121276855469e+01,6.898093223571777344e+00,5.034130096435546875e+00
1.000000000000000000e+00,-1.756162792444229126e-01,4.090628623962402344e+00,5.962169647216796875e+00
1.000000000000000000e+00,-8.745112419128417969e+00,1.037312412261962891e+01,5.855852127075195312e+00
1.000000000000000000e+00,-5.444057464599609375e+00,1.025310516357421875e+01,5.959640979766845703e+00
1.000000000000000000e+00,-7.458415031433105469e+00,4.404022216796875000e+00,5.883742332458496094e+00
1.000000000000000000e+00,-7.921714782714843750e+00,3.966640710830688477e+00,5.872069358825683594e+00
0.000000000000000000e+00,-9.883371353149414062e+00,6.736451148986816406e+00,5.737354755401611328e+00
0.000000000000000000e+00,-6.795957088470458984e-01,1.766997337341308594e+00,5.519640922546386719e+00
1.000000000000000000e+00,-6.572930812835693359e+00,1.769305229187011719e+00,5.353837490081787109e+00
0.000000000000000000e+00,-4.578752517700195312e+00,7.606206893920898438e+00,5.854958534240722656e+00
0.000000000000000000e+00,-1.388061046600341797e+00,6.076806068420410156e+00,5.195706367492675781e+00
1.000000000000000000e+00,-2.597579479217529297e+00,3.325392007827758789e+00,5.903460025787353516e+00
1.000000000000000000e+00,-1.028433036804199219e+01,4.402826309204101562e+00,5.370499134063720703e+00
1.000000000000000000e+00,-1.119562053680419922e+01,4.513711929321289062e+00,5.499203681945800781e+00
1.000000000000000000e+00,-8.347558021545410156e+00,1.082337474822998047e+01,5.860141277313232422e+00
0.000000000000000000e+00,-2.745959520339965820e+00,8.557274818420410156e+00,5.965595722198486328e+00
1.000000000000000000e+00,-8.092393875122070312e+00,4.337270259857177734e+00,5.476731777191162109e+00
1.000000000000000000e+00,-1.194631862640380859e+01,4.528462886810302734e+00,5.101942062377929688e+00
0.000000000000000000e+00,-3.042382955551147461e+00,1.464449286460876465e+00,5.534661293029785156e+00
1.000000000000000000e+00,-3.822315454483032227e+00,5.194636344909667969e+00,5.990884304046630859e+00
0.000000000000000000e+00,-4.063484191894531250e+00,1.916462182998657227e+00,5.024957656860351562e+00
0.000000000000000000e+00,-6.387636065483093262e-01,9.505033493041992188e+00,5.305468082427978516e+00
0.000000000000000000e+00,-9.001030921936035156e+00,1.082860183715820312e+01,5.670103549957275391e+00
1.000000000000000000e+00,-6.947816848754882812e+00,2.055340707302093506e-01,5.503632068634033203e+00
1.000000000000000000e+00,-7.251771450042724609e+00,5.876286029815673828e+00,5.462430000305175781e+00
0.000000000000000000e+00,-1.005253911018371582e+00,9.260361671447753906e+00,5.135119915008544922e+00
0.000000000000000000e+00,-1.305804967880249023e+00,8.881832122802734375e+00,5.894192695617675781e+00
0.000000000000000000e+00,-7.838238716125488281e+00,3.845228254795074463e-02,5.543432712554931641e+00
0.000000000000000000e+00,-1.144242382049560547e+01,6.425157546997070312e+00,5.914918899536132812e+00
