"z1","z2","x"
-12.9475974885281,0.00774302138015628,0.231687449803576
-11.3747302722186,0.0719074650667608,0.264544683229178
-12.6808658626396,0.0749785842373967,0.264200436649844
-12.491710864706,-0.0576430317945778,0.179981018835679
-14.6551879239269,0.00568092735484242,0.216833363007754
-11.5284959296696,0.0798609377350658,0.272928148228675
-13.0293918179814,-0.0458075395319611,0.274580038012937
-14.4534601143096,0.0197278363164514,0.113068905100226
-13.3946404396556,-0.0971761438529938,0.228362628305331
-11.7877876909915,-0.0822632206603885,0.283932936796919
-13.3043669955805,-0.0454758821986616,0.205520082497969
-13.3241415093653,-0.0659416243899614,0.269087484665215
-12.3775929328986,-0.0764550862833858,0.207312809303403
-13.7712334876414,-0.089929838757962,0.257960364408791
-11.9545167079195,-0.0414497499819845,0.216192986490205
-11.1713509610854,-0.0755685165990144,0.18133974452503
-10.5589131405577,-0.00365589568391442,0.202583373524249
-10.5401832133066,-0.0345833237282932,0.158484635455534
-13.4985749516636,-0.034061595518142,0.114518680004403
-11.7384009819943,-0.0942790176253766,0.157347219437361
-14.0196878148708,0.0276366941165179,0.264606715645641
-10.8213411946781,-0.0535603776574135,0.136330216843635
-13.0866140953731,0.0706982176285237,0.181130144838244
-13.7584226462059,-0.013991139177233,0.253430265886709
-13.2049022684805,-0.0999882965814322,0.220004229387268
-12.3088324861601,-0.0823388335760683,0.220813398156315
-14.7089439560659,0.0552681669127196,0.251972078392282
-10.3520261577796,-0.0337769161909819,0.139478681748733
-13.6375324777327,0.0626132690347731,0.119871730031446
-11.6275180329103,-0.0329362147022039,0.123633629316464
-13.0579203076195,0.0156723545398563,0.212839679652825
-13.9029179350473,0.0958724432624876,0.178959721885622
-13.8923270755913,0.0371283358428627,0.126039952225983
-12.0170173817314,-0.0579857920762152,0.185621873801574
-12.4691246217117,-0.0364875505678356,0.212155489763245
-10.2460727351718,0.0113645354285836,0.144838901236653
-11.8033600121271,-0.0921372340526432,0.152172999689355
-11.8219050229527,-0.0189483711495995,0.290958909923211
-11.7512289038859,-0.0754334206692874,0.216370712453499
-12.9265016689897,-0.0817264380399138,0.287785213068128
-12.1003038738854,-0.0135570126120001,0.107153981178999
-13.9395153091755,-0.0309062984306365,0.289018521970138
-11.3899323460646,-0.0719748035538942,0.282570921210572
-11.5592137956992,-0.0681335213594139,0.156854306161404
-11.1567331012338,-0.0798096099402756,0.27620365540497
-12.8184116922785,-0.0712525944691151,0.273760722763836
-10.74650915456,-0.0748251610435545,0.101747886370867
-12.3424598469865,-0.0521886650007218,0.170133050484583
-13.0863532423973,-0.0141188083682209,0.118819497246295
-13.9825091522653,-0.0868507171981037,0.246709608659148
-13.0977142520715,0.0985572517383844,0.113954958785325
-13.7612802942749,-0.0604721568524837,0.215546514512971
-10.1519077050034,0.0742040155921131,0.279652759432793
-12.0203051553108,0.00551283769309521,0.147014201525599
-12.8335316025186,-0.0256365032866597,0.181374312704429
-12.7987956244033,0.0463748031761497,0.143048021616414
-11.8680251995102,-0.0697385381441563,0.223539998801425
-11.2780641263817,-0.0610313365701586,0.154452490108088
-10.7471479801461,-0.0422192870173603,0.142736804997548
-11.626260324847,0.0201664637774229,0.192322399793193
-12.4954210733995,0.0432377938646823,0.113296158704907
-11.8659076013137,-0.0208930335473269,0.189598759496585
-14.3974732304923,0.0912030074745417,0.123130313120782
-10.0998423341662,0.0929028773680329,0.124182005785406
-13.6039512383286,0.0257642234675586,0.135973597317934
-11.5229521121364,0.0840121981687844,0.194225546298549
-13.3526497962885,-0.0323437176644802,0.103119901102036
-13.3056059107184,-0.0955248950980604,0.235565279563889
-14.9868008249905,0.0489946489222348,0.142680027103052
-11.1352695163805,0.0971863499376923,0.136768654733896
-14.623168624239,0.0640019720420242,0.222219893569127
-11.8656482640654,-0.0738038312178105,0.187425011117011
-14.0731484431308,0.0319299555849284,0.188174726627767
-10.452344682999,-0.0606731423642486,0.230635124864057
-10.4523601685651,-0.0136116432026029,0.142106290673837
-10.3771273326129,-0.0430490995291621,0.27554933745414
-12.2962245740928,-0.0913941004313529,0.202504319837317
-13.1826054828707,0.0708003143314272,0.145670868596062
-12.9541579377837,0.0884811682626605,0.128509599622339
-10.7809449255001,0.0823075617663562,0.119464782811701
-11.0602543980349,-0.0651393504813313,0.171768155554309
-10.2429477067199,0.0212349333800375,0.183969691256061
-11.9209073251113,0.0784829946234822,0.100808109855279
-12.2725516394712,-0.0139203075319529,0.12331310720183
-12.723572878167,0.00413351147435606,0.28055106298998
-13.4623907273635,-0.0691642311867326,0.202133086556569
-11.5510132908821,0.0569917642045766,0.158619313361123
-12.6905204600189,0.0193927247077227,0.21828357190825
-11.8329658219591,0.0774310501758009,0.101222990872338
-11.7808570328634,0.0148165815044194,0.124957813275978
-14.7070520056877,0.00640363469719887,0.1498898900114
-14.3892218568362,-0.0684847324620932,0.16157456128858
-13.3423077594489,-0.046876559080556,0.129495151620358
-13.1171329505742,0.0253667077515274,0.258426174242049
-13.2089923985768,0.0236342439893633,0.228225537203252
-14.3308546312619,-0.0942455500364304,0.250747678475454
-14.9839464016259,-0.0838016759138554,0.156655776873231
-14.7872060758527,-0.0395630807150155,0.285831297049299
-13.0921609327197,0.0177881016395986,0.238053225306794
-10.2765678521246,-0.0292764168698341,0.297528252378106
-14.4247104995884,-0.0339517435990274,0.119295547762886
-14.7965697105974,-0.00401665060780942,0.249215638404712
-12.5059644028079,-0.0505103080067784,0.251203057914972
-13.4347297402564,-0.0447230038698763,0.2847845912911
-10.1320980140008,-0.0352476587984711,0.197079077735543
-13.547445461154,0.0934159229043871,0.170492123719305
-10.130692749517,-0.0632815551944077,0.288337395852432
-12.2093938034959,-0.0567829478997737,0.123850063141435
-10.9037040977273,0.0998036195524037,0.190205942699686
-11.3223473646212,0.00424918313510717,0.169929201947525
-14.5883223321289,0.0928715608548373,0.255619620345533
-14.0827941871248,0.0888684988021851,0.226010100822896
-10.7516520703211,0.0884239120408893,0.239074274571612
-11.0547827393748,0.0282907978631556,0.141881425259635
-11.9983174663503,-0.0864561902824789,0.177735289046541
-12.1591504302341,0.0282625496387482,0.288634515926242
-12.0924354786985,0.0514196026138961,0.250979431066662
-12.0547155546956,-0.0877417660783976,0.228252072585747
-11.785305137746,-0.00202273139730096,0.197234848886728
-12.9129417752847,-0.0732693219557405,0.110139071196318
-14.6391051611863,-0.0654538320377469,0.264414077717811
-10.9683450660668,0.0187537061981857,0.227820341056213
-13.0488767428324,-0.0724586431868374,0.192747888155282
-13.4164091141429,-0.0549514079932123,0.237003953568637
-12.4816569150425,0.0575916312169284,0.237655053613707
-10.6499860587064,0.0826454991940409,0.259019498433918
-13.4264232369605,0.00961743434891105,0.163172529637814
-12.0666479249485,0.0794757544528693,0.189229789795354
-14.8715545388404,-0.031597490189597,0.164828883949667
-11.0427076800261,0.0619020529091358,0.29245834168978
-14.8394386004657,-0.0776113132014871,0.193970190221444
-14.904409913579,-0.0934247197117656,0.19111066320911
-14.0862468094565,0.0846894877962768,0.142017354769632
-12.9104416852351,-0.0472816905472428,0.107269519660622
-13.1871387944557,-0.0665254302322865,0.168019198952243
-10.150969827082,0.0752297714352608,0.198364399326965
-11.8660448002629,-0.0569747414439917,0.159078532923013
-12.0706313312985,-0.0669946968089789,0.217743559041992
-13.7534119258635,0.081016697594896,0.106314416928217
-10.874697092222,0.0380051367916167,0.175679250527173
-13.2344037480652,-0.0915499395690858,0.283542051631957
-14.8731445195153,-0.0622906513512135,0.195510828029364
-14.435633745743,0.0516400051303208,0.228448764327914
-13.9718436170369,-0.0746196387801319,0.150662555731833
-14.2192250932567,-0.00904904468916357,0.186260708607733
-13.773619212443,0.0558117344044149,0.221605176897719
-10.592357001733,-0.0107488055713475,0.296045699296519
-11.3985996739939,-0.0581977620720863,0.290334784332663
-11.7501032317523,-0.0866689002607018,0.142892148951069
-14.8311504535377,-0.0906207653228194,0.122584874927998
-12.6867801172193,-0.0585052532143891,0.191276207007468
-10.7445258146618,-0.0141114577651024,0.234730166802183
-14.602401482407,-0.0725492886733264,0.259744240809232
-10.9512244432699,-0.0672530874144286,0.123183585237712
-12.7132247574627,-0.0244599738158286,0.173518301080912
-11.9679355924018,0.0733913129195571,0.125117035815492
-11.165726800682,0.0290033066179603,0.147738497983664
-14.9406437249854,0.0621097611263395,0.163821981288493
-13.7110941146966,-0.0278866792563349,0.18423383673653
-13.3666189713404,-0.00441819564439357,0.154644361324608
-13.5379149601795,-0.0613637551665306,0.199999845819548
-10.13831723365,-0.0821630362421274,0.13175999019295
-11.6333628748544,-0.062459708750248,0.259735746914521
-13.1989496992901,0.0374115486629307,0.105268300417811
-11.1733065394219,0.0626177260186523,0.152920890273526
-13.8073175062891,-0.0558153813704848,0.134880006173626
-14.1458493913524,-0.0819874202366918,0.179537046002224
-11.1414403317031,0.00393705414608121,0.116200411366299
-12.6064945873804,-0.0879142623860389,0.147499573323876
-10.0010063953232,-0.052993343770504,0.270241006137803
-12.1104008704424,0.0404240747913718,0.11653520106338
-12.6484355330467,0.0741762929130346,0.272007749043405
-14.619615257252,-0.0811685952357948,0.150888798153028
-13.4655175963417,0.0773868030402809,0.124563343310729
-11.7325052258093,0.00201922236010432,0.183716046391055
-13.9753088424914,0.0644128919579089,0.168410453619435
-11.113290162757,0.0581537943333388,0.132378249848261
-14.8076737567317,-0.0438577729742974,0.155648373253644
-11.0036483674776,0.0212873183190823,0.115619018627331
-14.38033583574,-0.0940004784148187,0.181036224961281
-12.5954823382199,-0.0436712381895632,0.171816450450569
-14.9225522985216,0.00751707185991109,0.106144257774577
-14.6898961591069,-0.0459393619094044,0.125834310753271
-13.950504133245,-0.00328057995066047,0.176837572269142
-14.7559048573021,0.0676861156243831,0.165671440260485
-14.9112606304698,0.0111892803572118,0.167479712050408
-11.1801173060667,0.0392563837580383,0.116564182471484
-14.4542148918845,-0.03240199056454,0.261198358470574
-10.134208338568,-0.0892666006926447,0.196783673390746
-10.2318366442341,-0.000334143079817301,0.241704560583457
-12.5279432605021,0.0363461013883352,0.181118099205196
-11.6301571612712,-0.0536988867912442,0.209321261011064
-10.7073215337005,0.0979670389089733,0.108439511666074
-14.5058446074836,-0.0725654075387865,0.116933098249137
-13.9972520817537,-0.025187717564404,0.139319940377027
-10.3195572434925,-0.0210780748166144,0.242054710024968
-10.2540749963373,0.00120017472654581,0.162867474555969
-10.3035716887098,0.0691726996563375,0.14827255490236
-10.0600168236997,0.0399772992823273,0.226594414468855
-13.8815569167491,0.0764218517113477,0.131110120750964
-13.2390215084888,-0.0442736255005002,0.271146461600438
-13.5387679026462,0.0266832976136357,0.23372886069119
-11.6474015137646,0.0704896840266883,0.123281731409952
-13.4947018022649,-0.0241018478758633,0.236596294399351
-14.0467909956351,0.0151659910567105,0.259076081309468
-12.2839877894148,0.0322684593498707,0.137937152944505
-13.4467373695225,0.0168071344029158,0.210459694266319
-11.150725428015,-0.0658671048469842,0.200905067985877
-13.7689411523752,-0.0278987331315875,0.290256746159866
-12.1754541329574,-0.0504806180484593,0.164982734574005
-13.2166818378028,0.0410948728676885,0.108547376329079
-13.3635971520562,-0.0981464153155684,0.227910520788282
-14.2451220983639,-0.0353392629884183,0.113978907791898
-14.4192393135745,-0.0542586730327457,0.270809475053102
-12.5780867715366,0.0083696092478931,0.216123998258263
-12.51352540683,-0.0498214762657881,0.270259558456019
-13.7462762545329,-0.00662142592482269,0.121934521617368
-10.0367503263988,0.0321260234806687,0.1260246173013
-11.7604340834077,-0.047231411607936,0.268479854241014
-14.6386877284385,-0.0529530863277614,0.255726053100079
-11.6623812378384,0.0648498625028879,0.276170614501461
-10.4675488325302,-0.0270264684222639,0.140336463134736
-14.6839124371763,-0.0944790611974895,0.291468367725611
-12.8651585767511,0.0253989481367171,0.155830984096974
-14.5595529349521,-0.0622125319205225,0.243369377497584
-10.2200511610135,-0.0623876761179417,0.23656018092297
-14.4572793634143,0.0498048668261618,0.207725840061903
-10.093268789351,-0.0433725856244564,0.197271321993321
-11.7741675279103,-0.0153047021944076,0.183547271322459
-12.7310698304791,0.067404461465776,0.156550677120686
-13.7432092614472,-0.0774676324799657,0.133260464482009
-13.3463873073924,-0.000696794874966142,0.146762973116711
-12.7541751228273,0.00925161158666014,0.24462819295004
-10.0842138729058,-0.0532648896798492,0.200185117125511
-14.0240704186726,0.0892261047381908,0.100734886992723
-14.7886771499179,0.0192333556711674,0.128412014385685
-11.6177287884057,0.0745800522621721,0.169377836072817
-13.1230944767594,0.071186888590455,0.235269946558401
-10.1354687684216,0.0209960459731519,0.146491093514487
-10.0696999114007,0.0876057352405042,0.199590292852372
-13.6849252297543,-0.050839202105999,0.147549089137465
-11.7600841424428,0.0349395965225995,0.28299651616253
-10.8582788833883,0.0687204565852881,0.184770656516775
-11.935980678536,-0.0896417289040983,0.299550283048302
-14.5913396845572,0.0782615716103464,0.242011170694605
-11.2569070223253,-0.0598906608298421,0.152400658931583
-10.2463619865011,0.0126337292138487,0.196298567578197
-12.2212476446293,0.0963765821885318,0.175422753812745
-14.098814552417,0.097587725892663,0.148470274824649
-13.1411896075588,0.0774019435513765,0.118522055167705
-12.8336009546183,0.0314846382476389,0.180543847475201
-13.8886404864024,-0.0916092253290117,0.194358691480011
-11.0988624941092,0.0941671885550022,0.288867086870596
-11.7608083109371,0.00323747680522501,0.231641196832061
-12.2431646613404,-0.0483929260633886,0.28723131576553
-12.6558783336077,-0.0233883376698941,0.222138785058632
-12.7597828931175,-0.0145421531517059,0.289765236061066
-13.1978946668096,-0.0586185065098107,0.104484164901078
-10.6148585164919,-0.0243168916087598,0.130891086068004
-14.9411879735999,0.0385143350809813,0.281895948480815
-14.822577588493,0.0157503679394722,0.217561238771304
-11.4644548774231,-0.0535815164446831,0.220979089522734
-14.4867110648192,-0.0449701957404613,0.195542890811339
-14.8715961351991,-0.0178995741996914,0.189330371376127
-14.0848423528951,0.015243601705879,0.227048841817304
-13.6143440089654,-0.0580443005077541,0.230188510194421
-11.3498598174192,-0.0968698470853269,0.142122684977949
-12.7150648529641,0.04909937530756,0.147098281281069
-11.5497915737797,0.0293280839454383,0.131905452534556
-11.5906922740396,0.0951671891380101,0.178853435441852
-12.2510589950252,0.0655780638102442,0.136640915134922
-10.1395320578013,0.0432470588479191,0.249718633759767
-10.3661031555384,-0.0562412613537163,0.218702229764313
-10.3928575327154,-0.0509365664795041,0.117320062080398
-13.5913109825924,-0.0749470813199878,0.287309713941067
-12.275292838458,-0.0753674405626953,0.293977640336379
-12.9356682451908,-0.00808022934943438,0.275579125666991
-14.0186383691616,0.0971222428139299,0.226397100975737
-14.5668436842971,0.0899922396522015,0.295776678435504
-10.3590437443927,0.0752838329412043,0.223210117453709
-13.779464768013,0.0807348967995495,0.207560998713598
-14.52273032628,0.0505823054816574,0.222447834350169
-10.6087944644969,-0.0575446580536664,0.208101115422323
